county_FIPS,state,county,per_capita_personal_income_2019,per_capita_personal_income_2020,per_capita_personal_income_2021,associate_degree_numbers_2016_2020,bachelor_degree_numbers_2016_2020,associate_degree_percentage_2016_2020,bachelor_degree_percentage_2015_2019,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,AGE513_TOT,AGE1417_TOT,AGE18PLUS_TOT,AGE65PLUS_TOT,MEDIAN_AGE_TOT
37133,NC,"Onslow, NC",44307,46972,50869,42018,25116,39.44,23.58,204588.0,114242.0,90346.0,16869.0,24440.0,8657.0,154622.0,19249.0,26.8
48503,TX,"Young, TX",52250,53806,58602,3840,2934,30.85,23.57,17864.0,8968.0,8896.0,1014.0,2201.0,1021.0,13628.0,3630.0,41.4
20167,KS,"Russell, KS",46055,49781,53679,2050,1152,41.94,23.57,6686.0,3326.0,3360.0,391.0,804.0,307.0,5184.0,1636.0,45.6
08055,CO,"Huerfano, CO",41653,45781,48801,2221,1243,42.11,23.57,6812.0,3501.0,3311.0,241.0,559.0,296.0,5716.0,2174.0,55.4
42079,PA,"Luzerne, PA",44987,49172,52300,63412,53528,27.91,23.56,325602.0,162217.0,163385.0,17287.0,32805.0,15923.0,259587.0,64177.0,42.3
20191,KS,"Sumner, KS",41457,45362,48658,5427,3671,34.83,23.56,22369.0,11261.0,11108.0,1296.0,2854.0,1332.0,16887.0,4283.0,41.1
36089,NY,"St. Lawrence, NY",39181,42821,45626,20772,16890,28.98,23.56,108512.0,55596.0,52916.0,5446.0,11265.0,5306.0,86495.0,19354.0,39.3
26005,MI,"Allegan, MI",46130,50402,53375,24564,18782,30.81,23.55,120503.0,60625.0,59878.0,7311.0,14860.0,6879.0,91453.0,20452.0,40.1
36015,NY,"Chemung, NY",45402,49108,52360,18810,13970,31.71,23.55,84152.0,41883.0,42269.0,4523.0,9224.0,4163.0,66242.0,16281.0,41.7
19193,IA,"Woodbury, IA",43943,46975,50607,21377,15541,32.39,23.55,105976.0,53246.0,52730.0,7240.0,14109.0,6351.0,78276.0,16029.0,36.0
56017,WY,"Hot Springs, WY",61472,75185,78817,1547,800,45.53,23.54,4618.0,2319.0,2299.0,233.0,515.0,243.0,3627.0,1283.0,48.4
56025,WY,"Natrona, WY",69791,67229,70175,22208,12826,40.72,23.52,79964.0,40513.0,39451.0,4998.0,10046.0,4390.0,60530.0,12622.0,37.7
55105,WI,"Rock, WI",45883,49129,52787,37269,26088,33.6,23.52,163687.0,81304.0,82383.0,9577.0,18994.0,9125.0,125991.0,27618.0,40.1
31129,NE,"Nuckolls, NE",53019,59933,68062,1154,719,37.71,23.5,4095.0,2051.0,2044.0,210.0,405.0,208.0,3272.0,1094.0,48.8
39151,OH,"Stark, OH",45901,49197,52426,79378,61112,30.52,23.5,374879.0,183489.0,191390.0,20962.0,41129.0,19442.0,293346.0,73609.0,41.7
38001,ND,"Adams, ND",48914,57099,57586,535,380,33.07,23.49,2194.0,1090.0,1104.0,126.0,210.0,95.0,1763.0,624.0,49.5
13237,GA,"Putnam, GA",45971,49574,53019,4368,3751,27.35,23.49,22044.0,10671.0,11373.0,1107.0,2249.0,1052.0,17636.0,5381.0,47.6
47011,TN,"Bradley, TN",40228,43319,46409,22918,17189,31.32,23.49,108620.0,53161.0,55459.0,6267.0,12020.0,5756.0,84577.0,18417.0,39.8
46089,SD,"McPherson, SD",41577,55802,65047,450,389,27.16,23.48,2410.0,1197.0,1213.0,141.0,291.0,115.0,1863.0,707.0,49.2
41015,OR,"Curry, OR",45002,48934,53044,7568,4395,40.43,23.48,23448.0,11635.0,11813.0,873.0,1751.0,750.0,20074.0,8151.0,57.1
24023,MD,"Garrett, MD",46295,49772,53008,5164,5056,23.98,23.48,28805.0,14332.0,14473.0,1364.0,2563.0,1320.0,23558.0,6557.0,47.1
46107,SD,"Potter, SD",68426,81156,87031,525,379,32.51,23.47,2474.0,1217.0,1257.0,133.0,287.0,136.0,1918.0,685.0,49.1
42081,PA,"Lycoming, PA",44394,48075,50464,23546,18886,29.26,23.47,114193.0,56331.0,57862.0,6048.0,12140.0,5535.0,90470.0,22467.0,41.3
21217,KY,"Taylor, KY",35200,39022,41752,4509,3939,26.86,23.47,26012.0,12806.0,13206.0,1630.0,2986.0,1278.0,20118.0,4671.0,38.1
08017,CO,"Cheyenne, CO",54006,47755,76057,584,316,43.36,23.46,1749.0,890.0,859.0,94.0,241.0,87.0,1327.0,377.0,41.9
46005,SD,"Beadle, SD",48558,52156,55409,3344,2882,27.22,23.46,19152.0,9697.0,9455.0,1674.0,2689.0,1069.0,13720.0,3276.0,37.1
13157,GA,"Jackson, GA",43894,45903,49063,14190,11178,29.78,23.46,75918.0,37717.0,38201.0,4793.0,9972.0,4572.0,56581.0,10888.0,38.0
20069,KS,"Gray, KS",59155,64323,64859,1216,881,32.37,23.45,5648.0,2888.0,2760.0,397.0,846.0,381.0,4024.0,920.0,36.7
29027,MO,"Callaway, MO",40115,43671,46191,9042,7246,29.27,23.45,44290.0,22937.0,21353.0,2442.0,4656.0,2169.0,35023.0,7550.0,39.8
19027,IA,"Carroll, IA",52526,54851,60290,5073,3227,36.82,23.42,20766.0,10384.0,10382.0,1263.0,2665.0,1168.0,15670.0,4285.0,41.9
16059,ID,"Lemhi, ID",43898,48508,50927,2490,1419,41.1,23.42,7975.0,4066.0,3909.0,393.0,734.0,357.0,6491.0,2433.0,52.3
31141,NE,"Platte, NE",48329,52458,56149,8108,5123,37.0,23.38,34298.0,17440.0,16858.0,2427.0,4717.0,2011.0,25143.0,6028.0,37.9
46077,SD,"Kingsbury, SD",55601,66824,70430,1045,812,30.08,23.37,5187.0,2653.0,2534.0,355.0,616.0,264.0,3952.0,1190.0,43.5
53003,WA,"Asotin, WA",48040,51453,55564,6550,3815,40.12,23.37,22288.0,10957.0,11331.0,1113.0,2296.0,1099.0,17780.0,5342.0,45.8
40047,OK,"Garfield, OK",43701,44850,48861,11364,9466,28.03,23.35,62845.0,31737.0,31108.0,4480.0,8334.0,3632.0,46399.0,10170.0,36.1
20203,KS,"Wichita, KS",60081,58891,59792,560,344,37.99,23.34,2152.0,1138.0,1014.0,131.0,323.0,126.0,1572.0,441.0,40.6
